lat,lon,pdr_mean,pdr_std,N,source_folder,stat_file
36.291862,127.361207,0.10979822562214228,0.21630010265057784,21,lat36.291862_lon127.361207,results_lat36.291862_lon127.361207_stat.txt
36.292066,127.420107,0.045816066989515694,0.024252231023082212,44,lat36.292066_lon127.420107,results_lat36.292066_lon127.420107_stat.txt
36.29233,127.404105,0.020341437904110485,0.012944241804792844,45,lat36.292330_lon127.404105,results_lat36.292330_lon127.404105_stat.txt
36.292354,127.327222,0.042363099444392205,0.18113376590068242,11,lat36.292354_lon127.327222,results_lat36.292354_lon127.327222_stat.txt
36.292524,127.452131,0.03396142583277828,0.018849181427699882,33,lat36.292524_lon127.452131,results_lat36.292524_lon127.452131_stat.txt
36.292571,127.398908,0.018205294749246922,0.010417302392347597,33,lat36.292571_lon127.398908,results_lat36.292571_lon127.398908_stat.txt
36.292624,127.451274,0.057156619447532274,0.0335501620090986,45,lat36.292624_lon127.451274,results_lat36.292624_lon127.451274_stat.txt
36.292709,127.349914,0.042946464097580066,0.18096881867526776,11,lat36.292709_lon127.349914,results_lat36.292709_lon127.349914_stat.txt
36.292849,127.274684,0.06517383383510637,0.03245752673352221,35,lat36.292849_lon127.274684,results_lat36.292849_lon127.274684_stat.txt
36.293024,127.438372,0.05215784743220353,0.17965507689613136,14,lat36.293024_lon127.438372,results_lat36.293024_lon127.438372_stat.txt
36.293433,127.438426,0.06362900642748394,0.03414671421281706,48,lat36.293433_lon127.438426,results_lat36.293433_lon127.438426_stat.txt
36.293675,127.462966,0.05194824648232436,0.0360438971073323,42,lat36.293675_lon127.462966,results_lat36.293675_lon127.462966_stat.txt
36.293698,127.27978,0.0714073120365887,0.17857382044152165,15,lat36.293698_lon127.279780,results_lat36.293698_lon127.279780_stat.txt
36.293905,127.370231,0.024545849264434167,0.020586953550946644,38,lat36.293905_lon127.370231,results_lat36.293905_lon127.370231_stat.txt
36.294008,127.350321,0.020675688208744526,0.013217007872385821,27,lat36.294008_lon127.350321,results_lat36.294008_lon127.350321_stat.txt
36.294614,127.330363,0.02266119354326069,0.012288575620783827,28,lat36.294614_lon127.330363,results_lat36.294614_lon127.330363_stat.txt
36.294823,127.389487,0.017817062747092487,0.009085084047718269,47,lat36.294823_lon127.389487,results_lat36.294823_lon127.389487_stat.txt
36.294904,127.276179,0.049592378738061986,0.03475283878539017,21,lat36.294904_lon127.276179,results_lat36.294904_lon127.276179_stat.txt
36.294965,127.386537,0.017118863497500567,0.00866422962239078,41,lat36.294965_lon127.386537,results_lat36.294965_lon127.386537_stat.txt
36.295241,127.355908,0.0214664151328894,0.012889388134205202,36,lat36.295241_lon127.355908,results_lat36.295241_lon127.355908_stat.txt
36.295488,127.38753,0.07311098185668241,0.16664826821521667,19,lat36.295488_lon127.387530,results_lat36.295488_lon127.387530_stat.txt
36.295518,127.385423,0.018112936565347224,0.013724584264894193,40,lat36.295518_lon127.385423,results_lat36.295518_lon127.385423_stat.txt
36.295528,127.342223,0.015915133178416672,0.01657068256721095,26,lat36.295528_lon127.342223,results_lat36.295528_lon127.342223_stat.txt
36.295579,127.376442,0.019339743760891617,0.009725661629727591,50,lat36.295579_lon127.376442,results_lat36.295579_lon127.376442_stat.txt
36.295597,127.376409,0.01803775448839812,0.01050053553759316,37,lat36.295597_lon127.376409,results_lat36.295597_lon127.376409_stat.txt
36.295656,127.430631,0.05153495216643708,0.03300665985958324,42,lat36.295656_lon127.430631,results_lat36.295656_lon127.430631_stat.txt
36.296269,127.331348,0.0200334242472314,0.01638720168833916,33,lat36.296269_lon127.331348,results_lat36.296269_lon127.331348_stat.txt
36.296381,127.433252,0.06879748810031824,0.03147245412760643,50,lat36.296381_lon127.433252,results_lat36.296381_lon127.433252_stat.txt
36.296417,127.440256,0.032458178145046646,0.02170293971624283,27,lat36.296417_lon127.440256,results_lat36.296417_lon127.440256_stat.txt
36.296424,127.390904,0.04293024514921791,0.18097541123236668,11,lat36.296424_lon127.390904,results_lat36.296424_lon127.390904_stat.txt
36.296569,127.405396,0.026121681299120385,0.01979444582102435,25,lat36.296569_lon127.405396,results_lat36.296569_lon127.405396_stat.txt
36.296801,127.323425,0.024379781536589613,0.01667134120515791,29,lat36.296801_lon127.323425,results_lat36.296801_lon127.323425_stat.txt
36.297309,127.429852,0.05210164352598931,0.0323610632013656,37,lat36.297309_lon127.429852,results_lat36.297309_lon127.429852_stat.txt
36.297691,127.375283,0.020413892188465677,0.015157991600801491,46,lat36.297691_lon127.375283,results_lat36.297691_lon127.375283_stat.txt
36.298133,127.36574,0.01930308191253881,0.014783603578252334,26,lat36.298133_lon127.365740,results_lat36.298133_lon127.365740_stat.txt
36.298138,127.44055,0.045373967020210695,0.027558113587962927,41,lat36.298138_lon127.440550,results_lat36.298138_lon127.440550_stat.txt
36.298198,127.383747,0.09911697681566863,0.23636554127376627,17,lat36.298198_lon127.383747,results_lat36.298198_lon127.383747_stat.txt
36.298283,127.326994,0.05094122064284596,0.18166016452866832,17,lat36.298283_lon127.326994,results_lat36.298283_lon127.326994_stat.txt
36.298401,127.360452,0.08959747366628033,0.20211852569750302,18,lat36.298401_lon127.360452,results_lat36.298401_lon127.360452_stat.txt
36.298644,127.451696,0.06610441358060688,0.0262964423846333,50,lat36.298644_lon127.451696,results_lat36.298644_lon127.451696_stat.txt
36.298653,127.39813,0.019452189773411618,0.010245334229989833,49,lat36.298653_lon127.398130,results_lat36.298653_lon127.398130_stat.txt
36.298859,127.412982,0.01813162579280812,0.01271971007367026,24,lat36.298859_lon127.412982,results_lat36.298859_lon127.412982_stat.txt
36.298922,127.333664,0.019752590622615508,0.01535918773153385,36,lat36.298922_lon127.333664,results_lat36.298922_lon127.333664_stat.txt
36.298961,127.365054,0.020630495827591407,0.01255376378614812,41,lat36.298961_lon127.365054,results_lat36.298961_lon127.365054_stat.txt
