lat,lon,pdr_mean,pdr_std,source_folder,stat_file
36.403,127.404445,0.018349397998111937,0.011173357891417598,lat36.403000_lon127.404445,results_lat36.403000_lon127.404445_stat.txt
36.403061,127.491517,0.046363141457832394,0.021914379063486412,lat36.403061_lon127.491517,results_lat36.403061_lon127.491517_stat.txt
36.40346,127.403392,0.019358312102228988,0.012116718233724434,lat36.403460_lon127.403392,results_lat36.403460_lon127.403392_stat.txt
36.403642,127.297598,0.05359805069412736,0.03247664508898541,lat36.403642_lon127.297598,results_lat36.403642_lon127.297598_stat.txt
36.403731,127.471884,0.04233473263338736,0.018939875478092175,lat36.403731_lon127.471884,results_lat36.403731_lon127.471884_stat.txt
36.403803,127.536314,0.060726625888649154,0.040939476304650085,lat36.403803_lon127.536314,results_lat36.403803_lon127.536314_stat.txt
36.404007,127.426441,0.01950098247635634,0.017632813065347315,lat36.404007_lon127.426441,results_lat36.404007_lon127.426441_stat.txt
36.404388,127.311913,0.05783907093157257,0.03081040158339497,lat36.404388_lon127.311913,results_lat36.404388_lon127.311913_stat.txt
36.404809,127.343227,0.05540456082194347,0.03358002567032946,lat36.404809_lon127.343227,results_lat36.404809_lon127.343227_stat.txt
36.404831,127.39577,0.027053350212659737,0.021150096068251197,lat36.404831_lon127.395770,results_lat36.404831_lon127.395770_stat.txt
36.404957,127.411186,0.022714319595172006,0.014518982975970601,lat36.404957_lon127.411186,results_lat36.404957_lon127.411186_stat.txt
36.405134,127.346079,0.057597888741928054,0.04018873588010557,lat36.405134_lon127.346079,results_lat36.405134_lon127.346079_stat.txt
36.405428,127.403357,0.01851860323210392,0.01178044896212521,lat36.405428_lon127.403357,results_lat36.405428_lon127.403357_stat.txt
36.405497,127.443201,0.027912419732983584,0.016342199546977097,lat36.405497_lon127.443201,results_lat36.405497_lon127.443201_stat.txt
36.405871,127.29023,0.061357888271913005,0.04123388413068434,lat36.405871_lon127.290230,results_lat36.405871_lon127.290230_stat.txt
36.406015,127.417168,0.022688491104587986,0.013554499440678235,lat36.406015_lon127.417168,results_lat36.406015_lon127.417168_stat.txt
36.406121,127.310535,0.059152494642354135,0.047054769834075486,lat36.406121_lon127.310535,results_lat36.406121_lon127.310535_stat.txt
36.40659,127.384024,0.06088617069508788,0.028431282808361612,lat36.406590_lon127.384024,results_lat36.406590_lon127.384024_stat.txt
36.40664,127.377782,0.05429719265528196,0.031435136666339014,lat36.406640_lon127.377782,results_lat36.406640_lon127.377782_stat.txt
36.406721,127.34205,0.05834205409487831,0.03519405821481135,lat36.406721_lon127.342050,results_lat36.406721_lon127.342050_stat.txt
36.40686,127.536994,0.061065187837158245,0.040434569418116385,lat36.406860_lon127.536994,results_lat36.406860_lon127.536994_stat.txt
36.407006,127.358514,0.06181761275579063,0.03271627458658994,lat36.407006_lon127.358514,results_lat36.407006_lon127.358514_stat.txt
36.407379,127.402515,0.060094336273028306,0.03969193949709286,lat36.407379_lon127.402515,results_lat36.407379_lon127.402515_stat.txt
36.407491,127.440267,0.02698892386597509,0.018956431237206757,lat36.407491_lon127.440267,results_lat36.407491_lon127.440267_stat.txt
36.407506,127.382123,0.058557051191484195,0.02697674966909396,lat36.407506_lon127.382123,results_lat36.407506_lon127.382123_stat.txt
36.407669,127.293322,0.060778010003491784,0.03723460569623979,lat36.407669_lon127.293322,results_lat36.407669_lon127.293322_stat.txt
36.408322,127.456144,0.045663968743312126,0.016335583318116964,lat36.408322_lon127.456144,results_lat36.408322_lon127.456144_stat.txt
36.408972,127.377364,0.0636689423836614,0.03909356285356089,lat36.408972_lon127.377364,results_lat36.408972_lon127.377364_stat.txt
36.409017,127.460439,0.038550894544987974,0.014863700488121027,lat36.409017_lon127.460439,results_lat36.409017_lon127.460439_stat.txt
36.409039,127.381039,0.054935255747835976,0.03039798441841755,lat36.409039_lon127.381039,results_lat36.409039_lon127.381039_stat.txt
36.409064,127.385094,0.05678219399104343,0.032707193143863375,lat36.409064_lon127.385094,results_lat36.409064_lon127.385094_stat.txt
36.409609,127.41277,0.02648729003288468,0.018074416832906975,lat36.409609_lon127.412770,results_lat36.409609_lon127.412770_stat.txt
36.409612,127.497762,0.0570713736849191,0.021933046074547536,lat36.409612_lon127.497762,results_lat36.409612_lon127.497762_stat.txt
36.409775,127.425322,0.016410807307775256,0.01117414074289161,lat36.409775_lon127.425322,results_lat36.409775_lon127.425322_stat.txt
36.409953,127.540401,0.06420199904229615,0.03681577940740467,lat36.409953_lon127.540401,results_lat36.409953_lon127.540401_stat.txt
36.410192,127.475517,0.04371716580644504,0.019606843285669022,lat36.410192_lon127.475517,results_lat36.410192_lon127.475517_stat.txt
36.41027,127.400802,0.0251028200072247,0.02030212134380628,lat36.410270_lon127.400802,results_lat36.410270_lon127.400802_stat.txt
36.410553,127.439275,0.025227578935655626,0.011905130132738966,lat36.410553_lon127.439275,results_lat36.410553_lon127.439275_stat.txt
36.410668,127.419511,0.025692717414207464,0.018619792169897804,lat36.410668_lon127.419511,results_lat36.410668_lon127.419511_stat.txt
36.410838,127.474431,0.043194663881002716,0.018693652287125398,lat36.410838_lon127.474431,results_lat36.410838_lon127.474431_stat.txt
36.410932,127.296433,0.06328825212455433,0.04266931497453126,lat36.410932_lon127.296433,results_lat36.410932_lon127.296433_stat.txt
36.411043,127.335912,0.06157779944143397,0.03254295881390957,lat36.411043_lon127.335912,results_lat36.411043_lon127.335912_stat.txt
36.411344,127.307451,0.05608312973517506,0.0389009134577941,lat36.411344_lon127.307451,results_lat36.411344_lon127.307451_stat.txt
36.4116,127.484692,0.04807000359971811,0.01890969857945176,lat36.411600_lon127.484692,results_lat36.411600_lon127.484692_stat.txt
36.41164,127.484671,0.04818586201896938,0.018774540562808084,lat36.411640_lon127.484671,results_lat36.411640_lon127.484671_stat.txt
36.411794,127.389858,0.05365942628968767,0.03999051266264457,lat36.411794_lon127.389858,results_lat36.411794_lon127.389858_stat.txt
36.411862,127.420067,0.021942857340657297,0.013537856342359171,lat36.411862_lon127.420067,results_lat36.411862_lon127.420067_stat.txt
36.412309,127.378232,0.055054581332427285,0.028397654978583126,lat36.412309_lon127.378232,results_lat36.412309_lon127.378232_stat.txt
36.413101,127.466412,0.04032107795982842,0.015556729262229002,lat36.413101_lon127.466412,results_lat36.413101_lon127.466412_stat.txt
36.413579,127.316216,0.06500510301231137,0.040824019439947734,lat36.413579_lon127.316216,results_lat36.413579_lon127.316216_stat.txt
36.413582,127.345973,0.05503999135987803,0.024902145813265306,lat36.413582_lon127.345973,results_lat36.413582_lon127.345973_stat.txt
36.413686,127.387119,0.06203918145169633,0.02736922428426698,lat36.413686_lon127.387119,results_lat36.413686_lon127.387119_stat.txt
